order_id,seller_id,buyer_id,kodepos,subtotal,discount,total,created_at,paid_at,delivery_at
414551,10,6051,82444,560000,0,560000,2019-08-28,2019-09-02,
414587,2,16858,55976,30000,0,30000,2020-03-19,2020-03-21,
414886,64,8950,18580,627000,0,627000,2019-11-20,2019-12-04,
414896,32,14689,57164,952000,0,952000,2019-10-24,2019-11-06,
414963,59,3061,8422,1194000,15400,1178600,2020-02-02,2020-02-04,
415238,24,12796,64409,3772000,0,3772000,2019-12-29,2020-01-08,
415417,58,5710,26852,3625000,0,3625000,2020-05-06,2020-05-07,
415596,63,8752,47880,1120000,112000,1008000,2019-10-02,2019-10-15,
415715,60,10337,39451,70000,0,70000,2019-08-11,2019-08-22,
415854,21,20,40061,300000,0,300000,2019-05-20,2019-05-29,
415939,13,10610,18648,8420000,0,8420000,2020-04-11,2020-04-25,
416070,68,8121,66823,1942000,0,1942000,2019-08-10,2019-08-20,
416285,12,9676,2405,1368000,0,1368000,2020-04-05,2020-04-19,
416291,2,10695,18912,2687000,0,2687000,2020-05-27,2020-05-31,
416776,13,523,82997,543000,0,543000,2020-01-02,2020-01-14,
416870,28,2128,55991,553000,0,553000,2019-12-14,2019-12-28,
416917,2,8480,24982,2526000,5400,2520600,2020-03-15,2020-03-25,
417027,5,11390,8318,1706000,28000,1678000,2020-05-31,2020-06-11,
417156,12,15841,98301,80000,0,80000,2019-07-21,2019-08-03,
417268,36,2171,11741,400000,0,400000,2020-03-08,2020-03-18,
417300,36,15048,21701,858000,42000,816000,2019-10-28,2019-11-11,
417332,42,12329,91977,2584000,516800,2067200,2019-12-06,2019-12-14,
417380,2,6556,22207,204000,0,204000,2020-03-24,2020-03-27,
417505,40,5197,46599,5198000,128700,1429300,2020-03-18,2020-03-25,
417566,23,9674,47471,8680000,0,8680000,2019-08-15,2019-08-27,
417609,67,16518,61011,156000,0,156000,2019-10-18,2019-10-26,
417692,6,7344,38987,2364000,0,2364000,2020-02-10,2020-02-22,
417715,14,17691,62458,144000,0,144000,2019-10-27,2019-11-07,
417749,6,14636,36684,1370000,0,1370000,2019-11-22,2019-11-27,
417759,59,8543,45628,11172000,0,11172000,2020-02-19,2020-03-03,
417771,34,4248,62495,12420000,0,12420000,2020-02-22,2020-02-29,
417929,42,11259,43946,126000,0,126000,2019-08-17,2019-08-22,
417991,21,3133,68184,389000,0,389000,2020-04-18,2020-04-24,
418329,18,16777,70784,55000,0,55000,2019-07-06,2019-07-08,
418575,5,13233,97856,273000,0,273000,2020-05-28,2020-06-04,
418686,37,2368,68958,660000,0,660000,2019-11-02,2019-11-12,
419008,1,135,92371,1741000,0,1741000,2019-12-31,2020-01-02,
419030,13,17811,52000,305000,0,305000,2019-05-24,2019-05-30,
419093,41,16198,60133,8926000,0,8926000,2019-11-25,2019-12-09,
419162,9,9384,74174,330000,0,330000,2019-10-10,2019-10-16,
419422,12,3708,1858,3564000,0,3564000,2020-05-27,2020-05-31,
419492,15,9595,95557,230000,0,230000,2019-05-24,2019-05-25,
419514,2,17135,68634,6276000,500000,5776000,2020-01-11,2020-01-23,
419671,18,9567,72482,568000,0,568000,2020-04-15,2020-04-17,
419729,51,9507,44804,10954000,0,10954000,2020-05-29,2020-06-06,
419781,8,10017,2533,1043000,0,1043000,2020-03-22,2020-03-24,
419819,59,10385,38140,332000,0,332000,2020-01-08,2020-01-16,
419912,43,15383,72100,410000,0,410000,2020-04-02,2020-04-08,
419977,62,11018,91819,2483000,190000,2293000,2020-03-16,2020-03-18,
420128,18,2519,8094,42000,0,42000,2019-12-18,2019-12-31,
420162,34,4933,74987,1292000,0,1292000,2019-09-05,2019-09-17,
420305,54,7437,42945,1014000,0,1014000,2020-05-16,2020-05-17,
420394,60,11530,26199,195000,0,195000,2019-12-11,2019-12-20,
420434,45,4701,25811,8000,0,8000,2019-08-02,2019-08-11,
420563,11,13141,57302,66000,0,66000,2019-12-21,2019-12-31,
420584,29,1344,35984,4710000,0,4710000,2020-02-18,2020-02-21,
420828,25,17600,74878,2141000,296400,1844600,2020-04-14,2020-04-20,
420836,15,8140,64562,1711000,0,1711000,2020-04-16,2020-04-18,
420874,66,16357,87734,733000,34800,698200,2020-05-09,2020-05-13,
421030,44,11236,92902,5290000,0,5290000,2020-04-10,2020-04-11,
421212,10,5144,12307,2447000,0,2447000,2020-05-25,2020-05-30,
421294,43,15363,75617,104000,0,104000,2019-08-02,2019-08-12,
421295,31,2544,98685,9679000,187200,9491800,2020-04-29,2020-05-02,
421339,11,3155,86794,462000,0,462000,2019-11-01,2019-11-04,
421519,33,16671,75293,560000,0,560000,2020-03-05,2020-03-08,
421553,53,12652,87446,671000,22000,649000,2019-10-25,2019-11-06,
421707,28,11033,32809,4180000,84500,4095500,2020-03-08,2020-03-21,
422223,3,5273,2362,2673000,0,2673000,2020-03-29,2020-03-30,
422254,44,151,29044,2600000,0,2600000,2019-12-31,2020-01-09,
422912,24,16174,94010,7274000,0,7274000,2020-01-24,2020-01-31,
422934,52,1434,48985,6419000,0,6419000,2019-09-30,2019-10-02,
422957,43,8086,2143,875000,0,875000,2019-12-23,2019-12-24,
423038,7,15391,181,123000,0,123000,2020-05-01,2020-05-03,
423150,4,4806,52105,3312000,7400,3304600,2020-05-27,2020-06-10,
423169,32,14383,57522,315000,0,315000,2020-01-23,2020-01-28,
423356,43,1351,76804,9000,0,9000,2019-12-05,2019-12-13,
423414,50,10622,5619,428000,0,428000,2019-10-30,2019-10-31,
423455,3,3322,2410,49000,0,49000,2020-01-08,2020-01-13,
423549,44,14906,57597,99000,0,99000,2019-06-27,2019-07-06,
423615,2,11559,44676,1825000,0,1825000,2020-01-02,2020-01-05,
423730,24,12359,21257,1869000,0,1869000,2020-04-03,2020-04-14,
423805,27,17385,85010,2486000,0,2486000,2020-02-15,2020-02-23,
423862,3,5398,41721,196000,0,196000,2019-07-27,2019-08-01,
423978,62,4688,20426,359000,0,359000,2019-12-30,2020-01-12,
423991,64,1673,89336,2636000,0,2636000,2020-02-09,2020-02-23,
424273,46,10548,97510,556000,0,556000,2019-12-17,2019-12-20,
424432,58,11787,14067,70000,14000,56000,2020-03-17,2020-03-24,
424497,23,16663,12238,1003000,0,1003000,2019-08-20,2019-08-26,
424512,56,8467,47644,420000,0,420000,2019-08-23,2019-08-27,
424707,9,5717,87413,255000,0,255000,2019-08-29,2019-09-06,
424992,9,962,58498,170000,0,170000,2019-06-29,2019-07-01,
425001,31,13908,23007,3187000,0,3187000,2020-05-17,2020-05-18,
425032,3,13827,45065,979000,0,979000,2019-12-08,2019-12-16,
425076,58,8280,33891,3928000,0,3928000,2020-03-14,2020-03-26,
425126,1,1100,71109,4554000,0,4554000,2019-10-01,2019-10-05,
425130,62,15529,18948,3755000,0,3755000,2019-11-13,2019-11-27,
425133,49,1518,91761,999000,0,999000,2019-10-11,2019-10-18,
425186,23,16571,52822,450000,0,393000,2019-10-14,2019-10-16,
425322,30,14019,95623,567000,141750,425250,2019-10-13,2019-10-24,
425412,45,12345,23698,6649000,0,6649000,2020-04-04,2020-04-08,
425442,33,10502,32276,156000,0,156000,2020-04-01,2020-04-10,
425681,62,8022,86448,820000,0,820000,2020-01-23,2020-02-05,
425791,40,2064,92378,572000,58800,513200,2020-04-02,2020-04-10,
425878,31,17278,17548,2781000,0,2781000,2019-06-25,2019-07-03,
425904,19,17364,4369,586000,0,586000,2020-05-13,2020-05-26,
425905,29,5396,11565,696000,0,696000,2019-10-18,2019-10-31,
426091,59,11100,85507,1400000,0,1400000,2020-03-11,2020-03-14,
426217,39,8829,19963,760000,0,760000,2019-10-03,2019-10-10,
426225,35,1984,96254,1037000,0,1037000,2019-11-05,2019-11-09,
426258,33,4959,88524,375000,0,375000,2020-01-21,2020-01-29,
426325,10,2377,82174,3615000,0,3615000,2019-12-23,2019-12-24,
426328,44,3045,66707,92000,0,92000,2019-08-29,2019-08-30,
426337,56,2040,665,4170000,0,4170000,2020-05-15,2020-05-19,
426372,12,12009,70328,2052000,0,2052000,2020-05-10,2020-05-19,
426649,29,17107,6761,3118000,108000,3010000,2020-02-03,2020-02-07,
426669,8,5941,95808,3014000,0,3014000,2020-03-01,2020-03-11,
426779,69,5504,72805,3004000,0,3004000,2019-08-25,2019-09-02,
427021,29,9800,49766,469000,0,469000,2020-05-18,2020-05-27,
427242,41,11244,89878,930000,0,930000,2020-04-18,2020-05-01,
427311,13,13051,40211,723000,0,723000,2020-05-07,2020-05-18,
427425,30,10345,79441,2478000,0,2478000,2019-09-22,2019-09-23,
427538,64,17336,49378,608000,0,608000,2019-10-15,2019-10-17,
427642,63,12167,95739,2522000,359100,2162900,2019-10-17,2019-10-23,
427939,51,3951,81742,2595000,0,2595000,2020-01-07,2020-01-19,
428016,61,3925,15016,685000,0,685000,2019-06-28,2019-07-07,
428047,57,7937,67843,880000,0,880000,2020-02-20,2020-03-04,
428074,18,6461,55598,270000,0,270000,2020-04-16,2020-04-19,
428116,21,9732,22401,450000,0,450000,2020-05-07,2020-05-09,
428120,57,14932,11765,707000,0,707000,2020-04-15,2020-04-26,
428266,53,9223,84757,36000,0,36000,2019-10-27,2019-10-28,
428528,9,14003,45639,1845000,0,1845000,2019-12-18,2019-12-30,
428531,25,446,76254,9561000,0,9561000,2019-11-23,2019-11-28,
428589,68,13024,60153,84000,0,84000,2019-11-23,2019-11-25,
428719,47,7801,31291,3132000,0,3132000,2020-05-17,2020-05-18,
429112,18,1259,86021,991000,0,991000,2020-05-05,2020-05-13,
429230,19,517,78533,1656000,0,1656000,2020-01-30,2020-02-02,
429327,51,13522,64755,576000,0,576000,2020-03-15,2020-03-25,
429370,48,2951,79645,2046000,0,2046000,2020-03-04,2020-03-06,
429418,5,3878,23743,2562000,0,2562000,2020-05-29,2020-06-10,
429649,36,3987,80247,360000,0,360000,2019-09-29,2019-10-06,
429657,35,5789,55701,458000,0,458000,2019-12-18,2019-12-31,
430045,30,3268,33647,7020000,0,7020000,2019-05-15,2019-05-24,
430185,31,16327,15555,2792000,0,2792000,2019-12-15,2019-12-29,
430393,54,7922,88799,14357000,15200,14341800,2020-05-31,2020-06-05,
430479,49,1801,3861,8000,0,8000,2020-04-27,2020-05-09,
430566,3,8648,62725,728000,39600,688400,2020-04-19,2020-04-28,
430679,52,9169,86317,165000,0,165000,2019-11-29,2019-12-04,
430913,22,17212,69621,72000,0,72000,2020-05-29,2020-06-02,
430967,38,6823,9905,270000,0,270000,2020-04-19,2020-04-26,
431006,22,185,6687,698000,0,698000,2019-12-30,2020-01-08,
431039,21,5100,93058,7456000,0,7456000,2019-11-26,2019-12-02,
431230,35,6891,90233,1155000,0,1155000,2020-04-04,2020-04-10,
431240,57,11031,85468,1012000,0,1012000,2020-02-06,2020-02-20,
431251,66,1547,31465,608000,0,608000,2020-03-06,2020-03-13,
431272,37,9015,3638,625000,0,625000,2019-12-18,2019-12-21,
431296,53,9548,0,1995000,0,1995000,2019-10-29,2019-11-07,
431326,10,934,31613,2779000,0,2779000,2020-03-27,2020-04-04,
431464,35,1024,2170,334000,0,334000,2020-05-29,2020-05-30,
431479,14,9890,24685,216000,0,216000,2020-05-12,2020-05-24,
431521,60,29,47078,209000,0,209000,2020-05-17,2020-05-26,
431541,18,7143,5736,1538000,0,1538000,2020-04-21,2020-04-24,
431552,67,1524,66262,477000,0,477000,2019-12-13,2019-12-14,
431592,11,13645,78716,381000,0,381000,2020-03-17,2020-03-24,
431715,35,16650,90484,468000,0,468000,2020-02-26,2020-02-28,
431841,5,10870,76950,476000,0,476000,2020-03-09,2020-03-12,
431928,45,3506,20454,136000,0,136000,2019-11-27,2019-12-09,
432173,69,6630,98078,1919000,0,1919000,2020-04-25,2020-05-08,
432218,50,5314,70309,234000,0,234000,2019-03-26,2019-03-28,
432360,12,13034,99263,1357000,0,1357000,2020-05-19,2020-05-23,
432527,54,4551,4215,940000,0,940000,2020-04-28,2020-05-08,
432781,36,17628,16812,2400000,0,2400000,2019-02-10,2019-02-16,
432792,62,10072,3087,520000,19500,500500,2020-05-23,2020-06-04,
432920,60,3194,72441,6475000,0,6475000,2019-11-14,2019-11-18,
433260,19,6791,41571,1293000,0,1293000,2019-09-19,2019-10-01,
433261,46,8578,56204,1417000,0,1417000,2019-11-12,2019-11-22,
433333,41,1307,59442,2556000,0,2556000,2019-12-09,2019-12-13,
433580,51,4950,22992,1312000,0,1312000,2019-05-16,2019-05-28,
433705,15,6169,97433,231000,0,231000,2019-09-03,2019-09-16,
433731,26,2132,68123,1343000,0,1343000,2019-11-04,2019-11-13,
433910,40,3050,7443,3094000,0,3094000,2020-02-07,2020-02-11,
434000,22,5905,87037,615000,0,615000,2019-11-13,2019-11-20,
434091,46,5069,62425,943000,141450,801550,2020-05-04,2020-05-14,
434161,12,12925,77260,885000,0,885000,2020-02-24,2020-03-06,
434183,25,17685,34208,2858000,0,2858000,2020-01-03,2020-01-05,
434287,3,12705,36034,2736000,0,2736000,2019-11-09,2019-11-18,
434316,9,353,48091,735000,0,735000,2019-10-30,2019-11-01,
434488,50,17850,49175,612000,0,612000,2020-03-05,2020-03-13,
434514,9,17631,30737,236000,0,236000,2020-03-31,2020-04-13,
434852,50,3103,95789,652000,0,652000,2019-12-29,2020-01-07,
434966,52,2266,10114,368000,0,368000,2019-09-22,2019-10-01,
435115,62,2659,28573,60000,0,60000,2019-08-23,2019-09-01,
435125,66,1708,37953,1721000,0,1721000,2020-02-29,2020-03-13,
435211,35,2222,38753,4670000,0,4670000,2019-09-13,2019-09-19,
435413,9,16848,89939,5883000,2400,5880600,2020-05-07,2020-05-08,
435844,1,8470,89123,406000,0,406000,2019-10-16,2019-10-23,
435937,19,5050,97302,2771000,0,2771000,2020-02-15,2020-02-17,
435947,63,13197,79146,2125000,0,2125000,2019-09-03,2019-09-17,
435983,8,800,6413,881000,0,881000,2020-05-05,2020-05-16,
436081,20,7708,33831,10434000,0,10434000,2019-10-10,2019-10-11,
436115,13,9242,1814,5250000,0,5250000,2019-03-09,2019-03-10,
436116,28,4510,68471,7433000,0,7433000,2019-12-13,2019-12-16,
436385,68,5909,54766,1711000,0,1711000,2020-05-06,2020-05-09,
436715,24,295,96575,1764000,0,1764000,2019-12-29,2020-01-05,
436837,26,8400,55091,1323000,0,1323000,2020-02-08,2020-02-18,
436864,12,386,27711,1666000,0,1666000,2020-01-14,2020-01-20,
436900,22,3447,11727,246000,0,246000,2020-01-31,2020-02-03,
437101,23,2821,59700,534000,0,534000,2020-03-25,2020-03-28,
437159,15,3796,45225,11656000,0,11656000,2020-05-16,2020-05-24,
437214,46,3379,42720,526000,0,526000,2019-08-04,2019-08-10,
437282,66,3497,33717,38000,0,38000,2020-04-23,2020-05-03,
437612,5,15276,77191,1445000,0,1445000,2020-04-16,2020-04-23,
437708,38,7277,49886,3276000,0,3276000,2019-12-31,2020-01-14,
437838,38,1176,8008,200000,0,200000,2019-11-08,2019-11-09,
438046,58,16644,3831,1442000,0,1442000,2020-05-26,2020-06-04,
438058,43,15285,29755,38000,0,38000,2019-06-03,2019-06-17,
438128,51,13863,72229,2900000,0,2900000,2019-11-03,2019-11-17,
438559,13,11973,26113,700000,0,700000,2020-05-14,2020-05-21,
438730,23,15448,55550,6913000,0,6913000,2020-05-30,2020-06-04,
438841,10,12793,46987,246000,0,246000,2019-12-02,2019-12-15,
438855,17,14662,57818,1209000,0,1209000,2020-03-02,2020-03-11,
438858,49,8534,80959,188000,0,188000,2019-04-06,2019-04-15,
438968,56,2998,89051,1368000,0,1368000,2019-12-10,2019-12-17,
439270,52,13950,93936,248000,48000,200000,2020-05-31,2020-06-11,
439373,14,4168,98836,4032000,0,4032000,2020-04-11,2020-04-25,
439478,6,1600,46910,260000,0,260000,2019-12-15,2019-12-26,
439520,43,3213,46845,3377000,0,3377000,2020-03-17,2020-03-25,
439558,21,7954,54558,664000,0,664000,2019-10-22,2019-11-01,
439576,36,1361,14618,1386000,0,1386000,2019-08-29,2019-09-09,
439890,50,14597,42126,3219000,482850,2736150,2019-11-18,2019-11-25,
439959,7,10656,93277,4080000,0,4080000,2020-05-24,2020-05-26,
440001,59,10680,63472,5033000,337500,4695500,2020-05-09,2020-05-20,
440156,31,15419,37336,1049000,0,1049000,2019-03-17,2019-03-29,
440170,54,8356,99903,175000,0,175000,2019-12-11,2019-12-20,
440371,41,10432,38220,5792000,0,5792000,2019-12-01,2019-12-06,
440509,8,16088,78246,1174000,0,1174000,2020-03-03,2020-03-05,
440697,40,12612,3151,2040000,0,2040000,2019-12-16,2019-12-21,
440858,32,9535,51666,3846000,0,3846000,2019-11-30,2019-12-09,
440885,20,5273,2362,516000,0,516000,2020-05-15,2020-05-19,
440998,49,4098,61473,1275000,0,1275000,2019-08-08,2019-08-14,
441109,44,696,19379,60000,0,60000,2019-11-14,2019-11-24,
441185,28,17873,69527,2865000,0,2865000,2020-05-28,2020-06-02,
441200,66,17312,21721,3600000,0,3600000,2019-12-21,2019-12-27,
441378,41,3078,88859,4160000,0,4160000,2019-07-21,2019-07-22,
441743,38,3302,23098,3422000,0,3422000,2020-04-07,2020-04-19,
441867,10,11397,91045,360000,0,360000,2020-05-26,2020-06-03,
441938,62,9966,47224,11496000,0,11496000,2019-12-14,2019-12-18,
441978,40,17355,4617,16000,0,16000,2019-05-13,2019-05-27,
442041,27,3629,49415,176000,0,176000,2019-06-19,2019-06-30,
442087,30,11744,962,1116000,0,1116000,2020-03-20,2020-03-27,
442253,9,10148,67531,2114000,0,2114000,2020-05-25,2020-06-02,
442430,5,1321,42072,2548000,0,2548000,2020-03-22,2020-03-23,
442506,23,4680,37165,460000,0,460000,2019-12-08,2019-12-22,
442590,42,17134,39357,2616000,0,2616000,2020-03-18,2020-03-25,
442638,57,3664,80427,1244000,0,1244000,2019-05-20,2019-06-01,
442639,1,14128,23136,1561000,0,1561000,2019-05-30,2019-06-11,
442697,57,13215,45940,1128000,0,1128000,2020-02-04,2020-02-14,
442796,26,12133,25616,406000,0,406000,2020-01-31,2020-02-14,
442801,25,13566,52755,1500000,0,1500000,2019-06-26,2019-07-07,
442875,69,4973,5515,594000,0,594000,2019-07-11,2019-07-23,
442902,48,2070,75189,878000,0,878000,2020-05-31,2020-06-01,
443005,56,5642,64976,693000,0,693000,2020-03-27,2020-03-28,
443058,37,9976,99899,448000,0,448000,2019-12-04,2019-12-15,
443062,36,14601,4212,819000,0,819000,2020-01-03,2020-01-09,
443068,5,44,24766,1280000,0,1280000,2019-09-01,2019-09-07,
443233,30,13012,94745,288000,0,288000,2019-08-25,2019-09-08,
443248,4,7233,70160,3654000,0,3654000,2020-05-25,2020-06-06,
443266,38,13520,80999,374000,0,374000,2019-06-07,2019-06-12,
443267,36,1714,28977,231000,0,231000,2020-02-27,2020-02-28,
443406,43,8521,15458,702000,0,702000,2020-04-18,2020-05-01,
443487,38,15901,35552,666000,39600,626400,2020-05-21,2020-05-29,
443638,11,17055,19303,2887000,0,2887000,2020-05-18,2020-05-22,
443775,28,16028,46016,144000,0,144000,2019-09-09,2019-09-23,
443805,69,17401,49006,612000,0,612000,2020-05-08,2020-05-20,
444019,67,10140,77362,186000,0,186000,2019-05-22,2019-06-03,
444042,20,16758,41353,4633000,370500,4262500,2020-03-17,2020-03-20,
444067,22,4271,59426,575000,0,575000,2020-01-17,2020-01-24,
444107,60,3917,86737,1835000,0,1835000,2019-09-14,2019-09-18,
444139,52,1248,6442,1866000,0,1866000,2019-11-27,2019-11-29,
444178,7,2705,45713,912000,0,912000,2020-04-19,2020-05-02,
444399,61,4912,68717,1124000,0,1124000,2020-05-26,2020-05-28,
444502,32,6396,8903,140000,0,140000,2019-10-11,2019-10-24,
444596,19,1520,6931,525000,52500,472500,2019-12-31,2020-01-05,
444738,41,15703,53047,90000,0,90000,2019-10-09,2019-10-16,
444868,58,16781,23306,1510000,16250,1493750,2020-02-06,2020-02-11,
444968,63,6586,88359,493000,0,493000,2019-07-19,2019-07-29,
445034,10,6095,37470,568000,0,568000,2019-07-15,2019-07-24,
445266,3,4668,44475,770000,0,770000,2019-12-31,2020-01-06,
445297,69,3031,44531,4860000,0,4860000,2019-12-29,2020-01-03,
445320,23,1759,20077,1295000,0,1295000,2019-12-19,2020-01-02,
445511,42,14203,52315,5305000,0,5305000,2020-05-29,2020-06-03,
445647,55,12881,7634,755000,0,755000,2020-02-08,2020-02-16,
445870,50,11704,16544,17000,0,17000,2020-02-21,2020-03-06,
446014,7,2056,23036,767000,0,767000,2019-12-05,2019-12-14,
446242,12,3526,33901,600000,0,600000,2019-12-06,2019-12-09,
446522,19,4419,3915,1804000,0,1804000,2019-06-26,2019-06-27,
446546,32,2297,10231,969000,0,969000,2020-01-24,2020-01-25,
446599,42,4992,4663,1431000,0,1431000,2019-10-14,2019-10-22,
446882,7,12591,70611,70000,0,70000,2019-09-07,2019-09-08,
447080,32,1787,19947,630000,0,630000,2019-12-13,2019-12-15,
447146,63,15177,44735,360000,0,360000,2019-12-27,2020-01-08,
447162,59,3918,85571,1241000,0,1241000,2020-03-21,2020-03-30,
447345,47,5630,2725,6920000,0,6920000,2019-11-22,2019-11-26,
447650,60,4780,15899,2398000,0,2398000,2019-10-11,2019-10-24,
447740,18,5543,70206,1702000,0,1702000,2020-03-10,2020-03-24,
448054,23,425,51043,38000,0,38000,2019-06-13,2019-06-23,
448068,54,11298,70677,1206000,0,1206000,2020-04-23,2020-04-24,
448131,23,7522,90301,2850000,0,2850000,2019-12-10,2019-12-12,
448266,64,9647,18376,306000,0,306000,2019-11-23,2019-12-01,
448459,51,11323,76072,80000,0,80000,2019-07-25,2019-07-29,
448501,53,10357,24685,2870000,0,2870000,2019-12-17,2019-12-19,
448665,33,16603,3515,620000,0,620000,2020-04-03,2020-04-16,
448672,31,17668,20566,5888000,0,5888000,2020-04-23,2020-05-06,
448697,13,3351,41830,600000,0,600000,2020-04-12,2020-04-21,
448815,16,228,54887,1372000,0,1372000,2020-05-08,2020-05-18,
448910,29,17110,20231,436000,0,436000,2020-03-09,2020-03-21,
448991,47,196,10436,480000,0,480000,2020-04-26,2020-05-07,
449108,61,8261,45046,1206000,0,1206000,2020-05-01,2020-05-10,
449151,56,7902,77940,598000,0,598000,2020-01-30,2020-02-07,
449249,24,9511,52833,3996000,0,3996000,2019-07-07,2019-07-20,
449533,40,7955,46655,1326000,0,1326000,2020-04-25,2020-05-04,
449760,52,6325,5403,1431000,0,1431000,2020-03-20,2020-03-21,
449770,8,2795,25140,162000,0,162000,2020-03-31,2020-04-14,
449789,53,6806,64681,424000,0,424000,2019-06-11,2019-06-22,
450153,64,17247,84116,912000,0,912000,2019-12-07,2019-12-21,
450337,49,6,6391,1760000,0,1760000,2020-02-22,2020-03-07,
450486,46,11783,19204,285000,0,285000,2019-09-01,2019-09-07,
450799,12,4138,67195,3148000,0,3148000,2020-04-07,2020-04-09,
450849,24,8390,60927,11786000,0,11786000,2020-05-06,2020-05-10,
451120,15,9431,55944,1801000,0,1801000,2020-03-28,2020-04-02,
451244,21,7204,55311,2590000,0,2590000,2019-06-03,2019-06-10,
451366,41,15549,47031,4668000,760000,3908000,2020-01-25,2020-02-04,
451374,39,10819,60379,280000,0,280000,2020-04-30,2020-05-12,
451763,65,4667,45098,517000,0,517000,2020-02-22,2020-03-07,
451786,20,17309,36869,6300000,0,6300000,2020-04-29,2020-05-13,
451854,42,10081,72954,6146000,0,6146000,2019-10-07,2019-10-09,
451909,58,10394,88136,216000,0,216000,2019-10-06,2019-10-12,
451920,36,15890,44530,256000,0,256000,2020-03-20,2020-03-23,
451934,37,1094,84149,1429000,51800,1377200,2020-05-22,2020-05-23,
452115,50,11989,46451,144000,0,144000,2020-03-20,2020-04-01,
452135,50,2224,50938,3615000,0,3615000,2020-05-27,2020-06-03,
452342,55,7401,344,336000,0,336000,2020-04-30,2020-05-05,
452348,17,7904,46587,1092000,0,1092000,2019-12-09,2019-12-20,
452496,14,1632,10394,2208000,0,2208000,2020-04-29,2020-05-05,
452502,50,14557,80193,1188000,0,1188000,2020-05-27,2020-06-05,
452558,37,7923,31232,2165000,0,2165000,2020-02-16,2020-02-27,
452770,45,10618,90679,504000,0,504000,2019-03-10,2019-03-24,
452787,63,7587,71900,8755000,0,8755000,2019-10-30,2019-11-02,
452793,8,4697,4462,650000,0,650000,2019-01-29,2019-01-30,
452923,57,3148,45902,483000,0,483000,2019-12-26,2020-01-02,
453154,11,16726,21804,1180000,0,1180000,2020-03-20,2020-03-26,
453385,8,7815,42249,72000,0,72000,2020-01-22,2020-01-24,
453446,10,11066,4967,8806000,0,8806000,2020-05-12,2020-05-23,
453593,64,5534,1959,1040000,0,1040000,2019-09-30,2019-10-12,
453686,37,16931,32051,3610000,278000,3332000,2020-05-03,2020-05-04,
453699,59,3110,36347,4481000,0,4481000,2020-04-18,2020-04-27,
453810,51,7228,49784,132000,0,132000,2020-03-09,2020-03-23,
453881,37,9956,2819,796000,0,796000,2020-03-10,2020-03-14,
453901,28,1524,69725,475000,0,475000,2019-07-13,2019-07-16,
453965,63,4963,51843,7367000,239250,7127750,2020-03-13,2020-03-18,
454068,64,15560,9762,255000,0,255000,2020-05-06,2020-05-15,
454089,17,6465,84837,2336000,27200,2308800,2020-03-30,2020-04-09,
454377,7,14676,495,1259000,0,1259000,2020-04-08,2020-04-22,
454386,53,17629,93232,843000,0,843000,2019-05-08,2019-05-14,
454404,12,2628,36716,3750000,750000,3000000,2020-03-04,2020-03-17,
454494,3,13933,71760,160000,0,160000,2019-07-13,2019-07-23,
454595,42,73,21837,714000,0,714000,2019-12-29,2020-01-02,
454661,67,12770,42627,2551000,0,2551000,2020-03-19,2020-03-25,
454704,19,6804,26036,3906000,0,3906000,2019-11-09,2019-11-19,
454747,58,9335,86481,17000,0,17000,2020-01-10,2020-01-13,
454782,40,15928,1462,1758000,0,1758000,2020-02-01,2020-02-06,
454800,19,1318,58395,261000,0,261000,2019-11-01,2019-11-12,
455295,41,2701,66094,572000,9600,562400,2019-07-19,2019-07-22,
455320,24,166,62826,2337000,0,2337000,2020-02-09,2020-02-22,
455352,15,10953,97752,155000,0,155000,2019-12-30,2020-01-09,
455502,48,7798,25618,5312000,0,5312000,2020-01-27,2020-02-09,
455589,55,10347,12810,3677000,0,3677000,2020-01-09,2020-01-17,
455669,65,7918,96300,3867000,0,3867000,2020-05-18,2020-05-20,
455819,66,15293,64823,210000,0,210000,2019-12-29,2020-01-10,
455932,12,6616,79312,4051000,0,4051000,2020-03-22,2020-04-01,
456276,1,4158,22405,2925000,0,2925000,2020-01-24,2020-01-29,
456317,38,13012,25262,418000,0,418000,2020-04-02,2020-04-14,
456486,58,14864,74314,2076000,0,2076000,2020-03-20,2020-03-21,
456527,38,3917,17521,912000,0,912000,2020-02-02,2020-02-05,
456531,13,15976,96156,908000,0,908000,2019-12-14,2019-12-23,
456550,21,14707,16238,6611000,0,6611000,2020-04-07,2020-04-14,
456605,51,14300,13631,912000,0,912000,2019-09-08,2019-09-09,
456674,66,6987,44513,66000,0,66000,2019-05-01,2019-05-03,
456733,50,81,26558,1265000,0,1265000,2020-02-19,2020-03-03,
456745,18,2965,395,100000,0,100000,2020-04-19,2020-04-21,
456878,42,4522,68059,3928000,921500,3006500,2020-04-19,2020-05-01,
456885,62,12735,32524,2008000,59400,1948600,2020-05-15,2020-05-16,
456898,65,444,70376,3027000,0,3027000,2020-05-19,2020-05-25,
457007,24,9425,77202,80000,0,80000,2019-11-29,2019-12-12,
457018,33,13813,46489,32000,0,32000,2019-07-24,2019-08-02,
457035,25,3859,60884,1517000,0,1517000,2020-05-09,2020-05-11,
457182,63,16297,25686,1908000,0,1908000,2020-03-17,2020-03-23,
457486,20,10044,87556,504000,0,504000,2019-11-09,2019-11-21,
457496,69,3088,16351,1100000,0,1100000,2019-11-22,2019-12-02,
